time (sec),mcp9808: 1,tmp36: 0
,temperature C,temperature C
596.0001800060272,15.375,22.5537109375
597.0018169879913,15.375,22.71484375
598.0015540122986,15.375,22.6826171875
599.001816034317,15.4375,22.6181640625
600.0051290988922,15.375,22.6826171875
601.0053930282593,15.4375,22.6826171875
602.0033280849457,15.4375,22.6826171875
603.0006930828094,15.5,22.7470703125
604.0047869682312,15.5,22.71484375
605.0035500526428,15.5,22.7470703125
606.0027029514313,15.5,22.7470703125
607.002769947052,15.5,22.7470703125
608.0038769245148,15.5,22.6826171875
609.004378080368,15.5625,22.6181640625
610.0005550384521,15.5625,22.7470703125
611.0049910545349,15.5625,22.6181640625
612.0057470798492,15.5625,22.8115234375
613.0001890659332,15.625,22.8759765625
614.0058500766754,15.625,22.6826171875
615.0004410743713,15.625,22.6826171875
616.0002670288086,15.625,22.8115234375
617.0019030570984,15.6875,22.7470703125
618.0054700374603,15.6875,22.71484375
619.004998922348,15.75,22.8759765625
620.0033650398254,15.75,22.779296875
621.0007479190826,15.8125,22.6826171875
622.0026450157166,15.75,22.908203125
623.0030291080475,15.8125,22.7470703125
624.0056300163269,15.75,22.7470703125
625.0012259483337,15.75,22.779296875
626.0050361156464,15.8125,22.71484375
627.0016930103302,15.8125,22.7470703125
628.0022640228271,15.875,22.6826171875
629.0023550987244,15.875,22.7470703125
630.001946926117,15.875,22.8115234375
631.0040550231934,15.875,22.5859375
632.001923084259,15.875,22.6826171875
633.0048379898071,15.875,22.8115234375
634.0055780410767,15.9375,22.71484375
635.0026159286499,15.9375,22.84375
636.0027589797974,15.9375,22.6826171875
637.0045731067657,15.9375,22.8115234375
638.0036020278931,15.9375,22.8115234375
639.0022950172424,15.9375,22.779296875
640.0056369304657,15.875,22.8759765625
641.0033841133118,15.875,22.8115234375
642.0017111301422,15.875,22.908203125
643.0005669593811,15.875,22.779296875
644.0027329921722,15.9375,22.8115234375
645.0030081272125,15.875,22.8759765625
646.0018420219421,15.875,22.7470703125
647.006185054779,15.9375,22.8115234375
648.0049729347229,15.9375,22.6826171875
649.002592086792,15.9375,22.84375
650.0005640983582,15.9375,22.6826171875
651.005558013916,15.9375,22.8115234375
652.0046629905701,15.9375,22.84375
653.0022881031036,16.0,22.908203125
654.0010240077972,16.0,22.779296875
655.005872964859,16.0,22.7470703125
656.0004739761353,16.0,22.8115234375
657.0034730434418,15.9375,22.779296875
658.0059571266174,16.0,22.908203125
659.001373052597,16.0,22.84375
660.0033159255981,16.0625,22.6826171875
661.0016551017761,16.0625,22.7470703125
662.0018351078033,16.0,22.8115234375
